id,created_at,username,text
958533300339044354,2018-01-31 02:52:02,MattBatzel,"""Tonight, everyone is praying for you and tonight everyone is grieving for you"" - @POTUS tells story of illegal immigrants murdering two 16 year girls, President supports their family at #SOTU #MAGA https://t.co/Vc6Kr4MmK2"
958535750584332288,2018-01-31 03:01:46,roosterpisces,"At the end of the #SOTU speech can @POTUS turn to each Democrat and say ""You're fired."""
958542946407731201,2018-01-31 03:30:21,JacobWood45,"""The people dreamed this country. The people built this country. And it is the people who are making America great again."" #SOTU"
958534761835843585,2018-01-31 02:57:50,alexarschmitz,lol https://t.co/yLDCebLJu6
958527815342845952,2018-01-31 02:30:14,RuidoEnLaRed,"Bla, bla, bla, bla, bla... #StateOfTheUnion #SOTU https://t.co/giupD0cYkk"
958527007062745089,2018-01-31 02:27:01,mike_Zollo,"So far the democrats have not clapped for lower taxes, historically low black unemployment, repealing the Obamacare… https://t.co/B4zHE3fk2R"
958525694178455552,2018-01-31 02:21:48,MicLurvesSpicy,Says wages are risings nOPE https://t.co/rprZByzacu
958526282387529728,2018-01-31 02:24:08,TomiLahren,"Dems don't want you to keep more of what you earn. They want you to send it to DC so they can ""redistribute"" to their precious illegal immigrants! #SOTU"
958523118880002049,2018-01-31 02:11:34,maryannemarsh,.@SpeakerRyan Freudian slip..”preventing...” #SOTU
958547304729972736,2018-01-31 03:47:41,j_baylorcook,"And here comes Kennedy number 4,281 to give the Democratic response to the State of the Union... Here comes: -Identity Politics -Race Baiting -Feelings over facts -Lies And so much more.... #SOTU"
958524545174032384,2018-01-31 02:17:14,jpb2525,Bored already. Low Energy. #SOTU
958536520952172545,2018-01-31 03:04:49,JoyAnnReid,"Using the threat of terrorism to justify implementing an immigration policy clearly designed, by administration figures like Stephen Miller who have white nationalist leanings no less, to reverse the browning of America, is about as disingenuous and cynical as it gets. #SOTU"
958530605280456704,2018-01-31 02:41:19,michael__1776,"Dressed all in black, Democrats are mourning the death of their ideas. #SOTU"
958529454908768256,2018-01-31 02:36:45,GOP,"#SOTU Fact: @realDonaldTrump has cut 22 regulations for every 1 issued, saving the country $8.1 BILLION in net regulatory costs. https://t.co/UUFZeEGiqF"
958539485691588608,2018-01-31 03:16:36,SlicksTweetz,#SOTU Trump's Executive Order Readies Guantanamo Bay | #LockHerUp https://t.co/pYtYbBiP59
958518024163790851,2018-01-31 01:51:20,RobbinSimmons7,“We repent for the sins of our President...” The prayer vigil prior to President Trump’s first #SOTU. South Florida Congresswoman Frederica Wilson decided she would not attend after reported comments she calls disparaging to her community. She also had a… https://t.co/xQRYstCh8F https://t.co/tyg4JH98IP
958542091952500736,2018-01-31 03:26:58,FedupWithSwamp,#AmericansAreDreamersToo #Gitmo #SOTU #QAnon https://t.co/Klzqb6ovLx
958518850840088581,2018-01-31 01:54:37,FoxNews,".@BillClinton 1995 #SOTU: ""All Americans—not only in the states most heavily effected but in every place in this country—are rightly disturbed by the large numbers of illegal aliens entering our country. The jobs they hold might otherwise be held by citizens or legal immigrants."" https://t.co/Bon2jpViua"
958532220175704065,2018-01-31 02:47:44,TheOnion,Melania Trump Looks Down On Husband From Gallery With Loving Grimace https://t.co/gH1XBaN2QB #SOTU https://t.co/gUDlx09ZZI
958540144100958209,2018-01-31 03:19:13,FoxNews,".@POTUS: ""When the people of Iran rose up against the crimes of their corrupt dictatorship, I did not stay silent. America stands with the people of Iran in their courageous struggle for freedom."" #SOTU https://t.co/0aMoAWcAZG https://t.co/UtJw8fP14c"
958521578244882432,2018-01-31 02:05:27,EdmondDantesUSA,#Democrats' spirit is crushed and they have surrendered. #Dems are wearing black to mourn the death of their party. #SOTU #Trump #MAGA #GOP #WINNING https://t.co/v6kOUGIw4J
958538505789018112,2018-01-31 03:12:43,NancyPelosi,"Build new vocational schools? With what? Your FY18 budget *cuts* these programs and career technician education, @realdonaldtrump. #SOTU"
958535752509353985,2018-01-31 03:01:46,ElizabethBanks,I tried. I listened but the amount of BS and stunts and questions raised that will never be answered made me throw my remote and now I am listening to Tom Petty and am a better American for it. #SOTU
958531191547813888,2018-01-31 02:43:39,TalentlessCook,#SOTU Sssssh. Not now......it's speech time. #SOTU2018 #CBSsotu https://t.co/HZb1wiM4ey
958528139063279616,2018-01-31 02:31:31,veronica_b77,Instead of the #SOTU it should be the #STFU . Nobody needs to hear more lies from the embarrassment-in-chief. Nobody.
958522527395049472,2018-01-31 02:09:13,Cassnel123,Look at how white that whole room is.. I don't understand how that works for representation of a democratic country.. #sotu #StateOfTheUnion
958543268148662277,2018-01-31 03:31:38,TheAnonJournal,#SOTU: The Democrats have immediately walked out.
958540496154124288,2018-01-31 03:20:37,RepGraceMeng,"Unifying families must remain a pillar of our immigration system, and efforts to eliminate family-based immigration… https://t.co/8hkpsyiI5V"
958531617089343488,2018-01-31 02:45:20,Soulsourcelive,So so proud of my @POTUS @realDonaldTrump for an excellent and very American #SOTU
958530097392373760,2018-01-31 02:39:18,notcodyitscote,#SOTU https://t.co/aakPj2C3qJ
958528780460609536,2018-01-31 02:34:04,angela_rye,Y’all were out here caping talking about he was gonna be UNIFYING in this speech. Yeah...ok. This ish divisive as hell. #sotu
958523055038451713,2018-01-31 02:11:19,RefuseFascism,The shithole has opened his shithole. #SOTU #PeoplesSOTUResponse https://t.co/q3QBYO9SQ8
958537167843684353,2018-01-31 03:07:24,MarkDice,"The Democrat party leaders hate America. They are so bitter that Hillary lost the election, they're on a suicide mission to destroy the country at any cost. #SOTU"
958528594829070337,2018-01-31 02:33:20,JoyAnnReid,Laughter on the Democratic side of the aisle as Trump says his administration has sought to re-establish the bonds of trust between he American people and their government. #SOTU
958524798501466112,2018-01-31 02:18:15,RealTT2020,#SOTU https://t.co/gCpYmh7I2X
958535501090344960,2018-01-31 03:00:46,PolitiFact,"Trump says the visa lottery ""hands out green cards without any regard for skill, merit, or the safety of our people."" But lottery entrants must meet educational and work experience requirements. #SOTU https://t.co/mzVhRHYRzn"
958524680108945408,2018-01-31 02:17:46,thebradfordfile,President Donald J. Trump is MAGA. #ThanksTrump #SOTU https://t.co/yieZSQFfZw
958521519520366592,2018-01-31 02:05:13,holmgren85,Mr. President! #SOTU
958543765744046080,2018-01-31 03:33:37,AmericanLuvSong,GREATEST SPEECH EVER! GREATEST PRESIDENT EVER! 🇺🇸 #SOTU #QAnon #GreatAwakening #TheStormIsHere #Magazine #StateofOurUnion
958534282921889792,2018-01-31 02:55:56,JoyAnnReid,"MS-13 (which most Americans who don't mainline Fox News likely have never heard of) has been mentioned tonight more than Russia. Actually, has Russia been mentioned at all? #SOTU"
958519002279620608,2018-01-31 01:55:13,andrewkimmel,.@buzzfeednews is the only stream providing live protest coverage outside the Capitol before @realdonaldtrump’s #SOTU. Tune in and interact with us here: https://t.co/sB9sPwyG6b
958517443030343682,2018-01-31 01:49:01,SBALinda,"Thank you @POTUS for a record-setting first year. Small businesses are truly the engines of the economy, and optimism is at an all-time high because of your commitment to Americans. #SOTU @SBAgov"
958510945139077120,2018-01-31 01:23:12,SenSchumer,"I’d like to introduce you to Stephanie Keegan, from Somers, NY, who is joining me for #SOTU to tell her son Daniel’s story &amp; also hear from @realDonaldTrump about his plans to help service members, veterans &amp; those affected by the opioid epidemic. 1/3 https://t.co/3BKAeGPKc2"
958548486017945600,2018-01-31 03:52:22,codyest92,They also booed him for bringing back the auto industry https://t.co/A82CFWZEQq
958533760168923137,2018-01-31 02:53:51,libhnyruth19,Proud of my president God bless you #SOTU
958522909957545984,2018-01-31 02:10:44,IronStache,".@SpeakerRyan wouldn’t applaud @BarackObama during his #SOTU addresses, but the first time @realDonaldTrump shows up, Paul Ryan gives him a standing ovation. This is the definition of Party over Country. #IronSOTU https://t.co/P3zFweLLvk"
958544734091468800,2018-01-31 03:37:28,MustangGirl3,"""This living monument....USA! USA! USA!"" #SOTU https://t.co/S1a56I8v22"
958543649532448771,2018-01-31 03:33:09,PPact,Make no mistake: The state of our union is DEFIANT. Just look at how folks across the country are showing up to #ReclaimOurRights (and add yours!) #ReclaimOurRights #SOTU #StateofOurUnion https://t.co/67UvoWbS4S
958458022681968640,2018-01-30 21:52:54,larryelder,"If a dozen GOP lawmakers boycotted a President @BarackObama State of the Union speech over his idiotic decision to bugout of Iraq, the democrats and leftwing media would scream, ""Racism!"" #SOTU"
958451134158557185,2018-01-30 21:25:32,olgaNYC1211,Omg!! A Russian sanctioned Spy Chief was in the US last week for talk.. How did Sergey Naryshkin enter the US? Who did he meet with? All rule of law is being broken under Russia’s @realDonaldTrump Why was Tass Russian News Service the first to report this? #SOTU https://t.co/xWBvW7oIcj
958538432804020224,2018-01-31 03:12:25,CNNPolitics,"Trump says for over 30 years, Washington has’t been able to produce immigration reform: “This Congress can be the one that finally makes it happen” #SOTU https://t.co/69OVBzNDro"
958533345662652416,2018-01-31 02:52:12,FoxNews,".@POTUS: ""Tonight, I am calling on the Congress to finally close the deadly loopholes that have allowed MS-13, and other criminals, to break into our country."" #SOTU https://t.co/0aMoAWcAZG https://t.co/hHz0OnodZN"
958534171365904384,2018-01-31 02:55:29,SteveScalise,Americans are dreamers too. #SOTU
958548745708363776,2018-01-31 03:53:24,JnMrtin,Tissue? https://t.co/2DnWZwmcHY
958531065785696256,2018-01-31 02:43:09,goldengateblond,"""We have ended the war on beautiful clean coal."" #SOTU https://t.co/WOKXvVispc"
958532547474083841,2018-01-31 02:49:02,slice6467,Not normal drugged up brainwashed biaaatch https://t.co/jJN8r63FN2
958545956311588864,2018-01-31 03:42:19,DukeofEarlDD,#StateOfTheUniom #SOTU https://t.co/M5u0fDxkLg
958535830737317888,2018-01-31 03:02:05,STEPHMHAMILL,The face Democrat lawmakers make when they can’t handle all the Winning ! 🤣 #SOTU #MAGA 🇺🇸🇺🇸#StateOfTheUnion @realDonaldTrump @DonaldJTrumpJr https://t.co/m28xX4Rd2L
958530960898822144,2018-01-31 02:42:44,pharoahemonch,#SOTU https://t.co/TbajM2n5Vz
958543486755753984,2018-01-31 03:32:30,CoryFischer13,How did Preisdent Trump do tonight during his first #SOTU ?
958526547173965829,2018-01-31 02:25:12,TheDailyShow,President Trump reads prepared remarks. #SOTU https://t.co/yLuTTw1YNw
958529911660015616,2018-01-31 02:38:34,foe_us,"There is no war on coal. ALSO, coal is not clean — it is dirty. #SOTU"
958544438430781442,2018-01-31 03:36:17,RyanAFournier,President Trump is truly putting AMERICA FIRST! Amazing #SOTU - Cannot wait to see what this year holds! #MAGA
958528140980170752,2018-01-31 02:31:32,Shortrosen,"As I predicted, tonight @realDonaldTrump is saying ""I"" half as much as Obama did when he gave the #SOTU address and that the word ""we"" is being said more often. But mark my words, the media will not point that out."
958532657184374785,2018-01-31 02:49:28,Strongbow_25,"LOL ... ""they have caused the loss of many innocent lies"" ... Freudian slip or slip of the tongue? #SOTU"
958534627894972416,2018-01-31 02:57:18,ComicJohnPowers,#ChuckSchumer just chortled. #SOTU
958549471599702016,2018-01-31 03:56:17,patriotmom61,"#Democrat response to #SOTU in the face of a booming America: ""The Sky is Falling! The sky is falling!"" #MAGA #tcot"
958528961373458433,2018-01-31 02:34:47,lcvelez,#EnDesarrollo #SOTU - el Trump que lee TelePrompTer es mucho más presidenciable que el Trump de Twitter. Muchos problemas se solucionarían si solo le quitaran el teléfono de la mano.
958528407742091264,2018-01-31 02:32:35,charliekirk11,I never thought I would see the day an American political party not support standing during the national anthem Disgusting Democrats. They cannot be allowed near power #SOTU
958526921599483904,2018-01-31 02:26:41,AmericanHotLips,Poor Nance😂😂 She has to concentrate on smacking her gums &amp; keeping her teeth clean. This is FANTASTIC to watch🍿😎 Actual adults behaving like 2yr olds😭😭😭 #SOTU #TDS #GotAToothpick https://t.co/am0cjqF0QY
958530808490360833,2018-01-31 02:42:08,MariaTeresa1,Fact check: #SOTU on clean coal 👇🏽 https://t.co/1eHcKGDatO
958533065604771842,2018-01-31 02:51:06,RandyRainbow,Maybe try the Spanish language version. Or vodka. https://t.co/8879ymHL6H
958534194862403586,2018-01-31 02:55:35,CSims45,"“My duty, and the duty of every elected official in this chamber, is to defend AMERICANS — to protect their safety, their families, their communities, and their right to the American Dream. Because AMERICANS ARE DREAMERS, TOO.” - @realDonaldTrump #SOTU"
958542786713841669,2018-01-31 03:29:43,Bernlennials,"""When Fascism comes to America, it will be wrapped in the flag and carrying a cross” #SOTU #StateOfTheUnion"
958535709723430913,2018-01-31 03:01:36,cam_joseph,Multiple Dems loudly say “lies” as @realDonaldTrump falsely claims under current law “a single immigrant can bring in virtually unlimited numbers of distant relatives.” #SOTU
958536400558735360,2018-01-31 03:04:21,kslnewsradio,".@realDonaldTrump: So let's come together, set politics aside, and finally get the job done. #StateoftheUnion #SOTU… https://t.co/ZSep6p3J3h"
958519530015346688,2018-01-31 01:57:19,RampCapitalLLC,I think a perfect way to kick off the #SOTU would be for @potus to sing the National Anthem a cappella while lighting up one of @elonmusk flamethrowers and sacrificing a liberal.
958525223929720832,2018-01-31 02:19:56,Blavity,"Trump mentions unity as being key, but we've heard divisive rhetoric on a weekly basis from him. #SOTU https://t.co/FIIdO8mOBf"
958535631508033537,2018-01-31 03:01:17,RyanAFournier,Retweet if you are in support of a Merit-Based immigration system and putting an end to chain migration! #SOTU #MAGA
958533877131366400,2018-01-31 02:54:19,dianeyentel,"Want to increase economic mobility? Research shows that when people have a stable, decent, and accessible home that they can afford, they are better able to find employment, age in place, perform better in school, and maintain improved health. #SOTU"
958524263765594112,2018-01-31 02:16:07,RangerGuy2000,Quick poll how many standing ovations will be there tonight? #SOTU #pnpcbc @PnPCBC
958527533682749445,2018-01-31 02:29:07,WhiteHouse,"""Together, we are rediscovering the American way."" #SOTU: https://t.co/Njo52YOlc2"
958545021078294528,2018-01-31 03:38:36,GabbyGiffords,"In his #SOTU address tonight, @realDonaldTrump began his remarks by mentioning mass shootings that horrified the nation, but for the remaining 75 minutes, he failed to detail even one policy solution to address the nation’s gun violence crisis."
958521742946791424,2018-01-31 02:06:06,idiot_lib,"They are also running a traitor, Bradley""chelsea"" manning @xychelsea for senate their utter hate for the USA is nev… https://t.co/BFfGKl2Xyh"
958524356384247810,2018-01-31 02:16:29,aliciaebarron,Wait. Is this #SOTU speech going to be JUST shout-outs?
958522153854492673,2018-01-31 02:07:44,TrumpSuperPAC,Melania Trump is the best First Lady ever! #SOTU https://t.co/r0Jv335QgY
958525588003852288,2018-01-31 02:21:23,PattyMurray,What the President Trump wont mention in the #SOTU: - He made it easier for corporations to put workers' lives &amp; safety at risk - He stripped millions of workers overtime pay - He wants to allow employers to steal workers' tips
958541161983107074,2018-01-31 03:23:16,johnx5555,Trump Greatest @POTUS Ever .. In God We Trust! #SOTU #ReleaseTheMemo @SOTU #StateofOurUnion #MAGA🇺🇸… https://t.co/9pXOPQnYqA
958533893661044736,2018-01-31 02:54:23,WhiteHouse,"""Because Americans are dreamers too."" #SOTU https://t.co/g5rexPd5Pr"
958534434147438592,2018-01-31 02:56:32,FoxNews,".@POTUS: “Struggling communities, especially immigrant communities, will also be helped by immigration policies that focus on the best interests of American workers and American families.” #SOTU https://t.co/ZsJAeMTU9T"
958534037827600384,2018-01-31 02:54:57,Uncle_Jimbo,Americans are #Dreamers too And then he intros the #ICE guy Awesome #SOTU
958534844526551040,2018-01-31 02:58:10,TPPatriots,Americans continue to oppose amnesty and expect our elected officials to keep the promises they made. #TeaParty #SOTU https://t.co/HCNzP2DEh0
958525600578326529,2018-01-31 02:21:26,madisongesiotto,"Roaring economy is helping the constituents of Democratic Congressmen. But, they won’t clap at the #SOTU during the President’s remarks on economy."
958526709464223745,2018-01-31 02:25:50,SweaterOfDoom,@realDonaldTrump’s voice keeps cracking because he’s not used to using his inside voice #SOTU
958510648119517185,2018-01-31 01:22:01,AdamParkhomenko,"The facts you need in advance of the #SOTU Throughout his presidency, Trump has repeatedly and shamelessly lied and exaggerated about the economy. At his first State of the Union tonight, we can expect more of the same."
958318053497933824,2018-01-30 12:36:43,anne19brown,"These are the every day Americans and heroes who will be attending the #SOTU. Thank you for acknowledging them, President @realDonaldTrump To the Congress people boycotting it, thanks. And Stay away!! 🎇🎉🎊 #TuesdayThoughts #StateOfTheUnion #BuildTheWall #MAGA https://t.co/OwtVF6ustj"
958533829383335936,2018-01-31 02:54:08,obianuju,Wow! “Tonight everyone in America is grieving for you”. These African American families were brought to the center of attention tonight but Pres. Obama would not have done this simply because their daughters were killed by illegal immigrants. #SOTU https://t.co/z3gvc3lb04
958525293223804928,2018-01-31 02:20:13,TomiLahren,Dems are sitting when Trump celebrates wage growth and lower unemployment. Guess y’all don’t give a shit about that huh? Telling! #sotu
958537553673687040,2018-01-31 03:08:56,HouseGOP,".@POTUS: As part of our defense, we must modernize and rebuild our nuclear arsenal, hopefully never having to use it, but making it so strong and powerful that it will deter any acts of aggression. #SOTU"
958528638906847232,2018-01-31 02:33:30,icrcfy,Only because you have both houses jackass #SOTU
958529913295908864,2018-01-31 02:38:34,Jaysito777,So much clapping at this #sotu.. i wish people clapped like that for me. “ I am now going to make a sandwich” 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
958526314616705024,2018-01-31 02:24:16,KamalaHarris,"Actually, instead of using the tax benefit to *permanently* increase wages, massive companies and banks are using the tax cut to give profits back to their shareholders. #SOTU"
958544756845330433,2018-01-31 03:37:33,desireequinn,Proud USAF Mom @realDonaldTrump 🇺🇸 #SOTU Thank you Mr. President! https://t.co/YpwNdPAn9e
958543935353360384,2018-01-31 03:34:17,BLMChi,"To be clear, Black people, stolen &amp; kidnapped from our homeland BUILT this country during the theft of native land. WE built this country's wealth. Global capitalism was ushered in on our bones, blood, rape &amp; death. We, the victims of America are owed. #StateOfBlackAmerica #SOTU"
958534778541826049,2018-01-31 02:57:54,missycaulk,Amen https://t.co/sUByHzx0KB
958536183281168384,2018-01-31 03:03:29,the_ironsheik,POLITICS ASIDE EVERYBODY CAN GO FUCK THEMSELF #SOTU
958540575048916993,2018-01-31 03:20:56,FoxNews,".@POTUS: ""Past experience has taught us that complacency and concessions only invite aggression and provocation. I will not repeat the mistakes of past administrations that got us into this very dangerous position."" #SOTU https://t.co/0aMoAWcAZG https://t.co/8De2trwbZj"
958541612098957312,2018-01-31 03:25:03,YourLocalJacob,Unpopular opinion: I really haven’t heard a word of this I don’t like. I agree with pretty much everything here. #SOTU
958525027485282305,2018-01-31 02:19:09,RobinBrenizer,"Just think what it would be like if Someone brought Stormy Daniels, Katie Johnson, And any of the 12 women who accused him of sexual assault? That’s what your animal of a husband did to Hillary. And did a live press conference? #SOTU #NeverForget #SOTUBLACKOUT #SOTUBoycott https://t.co/VGd6n0M5PS"
958527143440535553,2018-01-31 02:27:34,ScottPresler,Almost 3 Million workers have received bonuses directly because of President Trump's tax cuts. #SOTU #StateOfOurUnion
958534581560467457,2018-01-31 02:57:07,ReaganMom,Tell them about #SanctuaryCities! #SOTU https://t.co/FU8BGj7tYi
958528884831432706,2018-01-31 02:34:29,prageru,Ahem... #SOTU @Joy_Villa 👉https://t.co/QyjRCZfq2u https://t.co/plCq6sVcXH
958534513474273280,2018-01-31 02:56:51,MattBatzel,".@POTUS highlights CJ, who spent 15 years in the Air Force before joining ICE. He tracked down gang members (MS13) on Long Island. Trump to CJ ""You are a brave guy"" #SOTU #MAGA https://t.co/qQwOzFSOu0"
958446904626556928,2018-01-30 21:08:43,votevets,"Tonight, pundits might trip all over themselves to say Trump was presidential. But our @will_c_fischer explains why what @potus reads from a Teleprompter means nothing, compared to how he acts off prompter. Retweet if you agree! #StateOfTheUnion #StateOfTheUniom #SOTU https://t.co/S7B8u5xHnU"
958540170567053312,2018-01-31 03:19:20,chescaleigh,Flint still doesn't have clean water #SOTU
958544088579608576,2018-01-31 03:34:54,Deplorable1NYC,That will go down as one of the greatest speeches #SOTU #AmericansAreDreamersToo #ReleaseTheMemo https://t.co/2L8ytvMEMt
958525349364752384,2018-01-31 02:20:26,MillenPolitics,"Trump says: “If there is a mountain, we climb it. If there is a challenge, we overcome it.“ But he left out the most important one: “If there is an investigation, we obstruct it.” #SOTU #StateOfTheUnion #StateOfTheDream"
958532833072631808,2018-01-31 02:50:10,MaxBoot,"After calling for unity earlier, Trump now launches a trademark attack on immigrants, blaming them for crime, even though immigrants have a lower crime rate than the native-born. #SOTU"
958523591955542016,2018-01-31 02:13:27,jackgiroux,"Paul Ryan looks like he was attacked by the former mayor of Halloweentown, Kalabar. #SOTU https://t.co/qK5VVP2Coa"
958543647196241920,2018-01-31 03:33:09,tjones6355,"@cnn @msnbc RT @gabriellahope_: Members chant ""USA, USA, USA"" as @POTUS starts to wrap up his #SOTU speech"
958540066824990722,2018-01-31 03:18:55,Bill_Nye_Tho,"Trump really out here demonizing hardworking immigrants as violent criminals, as if 1/3 of all American Nobel Prizes in Sciences havent been won by immigrants #SOTU"
958531930152165376,2018-01-31 02:46:35,PressSec,".@POTUS: ""We want every American to know the dignity of a hard day’s work. We want every child to be safe in their home at night. And we want every citizen to be proud of this land that we love."" #SOTU"
958524909784895488,2018-01-31 02:18:41,CSims45,"""Let's begin tonight by recognizing that the State of Our Union is strong, because OUR PEOPLE ARE STRONG."" - @realDonaldTrump #SOTU"
958534897714581506,2018-01-31 02:58:22,KamalaHarris,Dreamers should not be used as a bargaining chip or held hostage in exchange for anti-immigrant policies. #SOTU
958537109182263297,2018-01-31 03:07:10,NorahODonnell,"""In that moment, Ryan said he felt God speak to him ""You will do it because you can."" He took out a picture of his wife &amp; their four kids. Then, he went home to tell his wife Rebecca. In an instant, she agreed to adopt. The Holets named their new daughter Hope."" POTUS #SOTU https://t.co/ZbzNPAeP5O"
958538389854318597,2018-01-31 03:12:15,baseballcrank,Joy Reid lists the things she would not want a president to support or favor. https://t.co/kvilT0nNa2
958536912444252160,2018-01-31 03:06:23,SenSherrodBrown,Ohioans have heard far too much talk about the addiction epidemic that is ripping apart families and devastating our communities. @POTUS must match words tonight with real dollars to support local communities. We cannot arrest our way out of the addiction crisis. #SOTU
958530757068296198,2018-01-31 02:41:55,factcheckdotorg,"In #SOTU, Trump said: ""America has also finally turned the page on decades of unfair trade deals."" But so far the trade deficit for goods and services has grown under Trump by 11.5 percent. https://t.co/3BZa3JHudh"
958545294618132481,2018-01-31 03:39:41,TBradleyNC,Democrats 2018: church = nationalism family = nationalism police = nationalism military = nationalism the national… https://t.co/ilZTKJnyrO
958537610456072194,2018-01-31 03:09:09,glennbeck,"#potus #sotu #opioidcrisis - please - PLEASE - no war on opioids! It isn’t just the drug dealers, but also over prescribing and then no assistance for people who want to get off. I have seen how these drugs enslave and kill first hand. #compassion&amp;empower"
958542984147910656,2018-01-31 03:30:30,FrankLuntz,"Even in foreign policy and national security, this speech a perfect blend of strength and empathy. These heroic stories break our hearts, but sturdy our resolve. This is the Trump his voters wanted him to be. #SOTU"
958542634485661696,2018-01-31 03:29:07,lizzwinstead,So this entire speech was putting human suffering on display to deflect from the human suffering Trump is causing. #SOTU
958531170697916419,2018-01-31 02:43:34,TheGeeScott,My youngest son just asked me if there is really clean coal.. #sotu https://t.co/ZU9fxYqXIW
958547834978160640,2018-01-31 03:49:47,wsbtv,"""As if the parent who lies awake terrified that their transgender son will be beaten and bullied at school is any m… https://t.co/ww1TMOJNSc"
958523644782706688,2018-01-31 02:13:40,KaivanShroff,"Disgusting for Trump to discuss Puerto Rico when he ya let hundreds of Americans perish there, just because their votes don’t count. #SOTU"
958545730557415425,2018-01-31 03:41:25,jennyhart88,Pence and Ryan spent the night smiling at Trumps cotton candy hair 😂#SOTU
958163340399869954,2018-01-30 02:21:56,peoplerespond,"Tuesday night, following the Democratic response to the State of the Union #SOTU, @NowThisNews will livestream the #PeoplesSOTUResponse, featuring 10 powerful activists, introduced by 10 powerful influencers and hosted by @MsPackyetti. https://t.co/eCQm831yqi"
958511399185145867,2018-01-31 01:25:00,glaad,#SOTU night is a good time to remind you that we've been documenting the anti-LGBTQ statements and actions of @realDonaldTrump and those in his circle: https://t.co/3xlb2GI4zQ https://t.co/43pDE1PxRx
958527330267336705,2018-01-31 02:28:18,jacquelynortiz,Im actually really surprised at how fast Pence and Ryan can get up for these standing ovations given their complete lack of spines... #SOTU #CantTrussIt
958522632965672960,2018-01-31 02:09:38,bastardcomedy,Why is he STILL clapping for himself?#Trump #SOTU #SOTU2018 #SOTN2018 #StateOfTheUniom
958534540531703808,2018-01-31 02:56:57,MinnPatriot,"As President Of The United States my greatest my highest loyalty, my greatest compassion, my constant concern is for America's Children, America's Workers, and America's Forgotten Communities. - President Trump #SOTU 2018"
958539579157463040,2018-01-31 03:16:59,pattonoswalt,Stormy Daniels has to listen to this man orgasm. Where's her Purple Heart? #SOTU
958533034017353728,2018-01-31 02:50:58,gapvista1969,"@Millie__Weaver It's official, Democrats who sit during the #SOTU are not true Americans."
958534329080139776,2018-01-31 02:56:07,ACLU,"Fact check: ICE Agents aren't ""great people."" They're ruthlessly breaking up families. #SOTU"
958539757407096832,2018-01-31 03:17:41,jerseygirl2you,The @TheDemocrats were already pi$$y. And President Trump keeps backing them into the corner oh so skillfully. FANtastic! #SOTU #SOTU2018 #MAGA https://t.co/xLiG6P1zRO
958535689435361282,2018-01-31 03:01:31,Shareblue,Trump is now laying out his specific demands in exchange for protecting young immigrants. The same young immigrants Republican Rep. Paul Gosar asked Attorney Jeff Sessions to arrest at the Capitol tonight. https://t.co/fjhUZVd2ee #SOTU
958524005207760896,2018-01-31 02:15:06,BarstoolTrent,Standing up and sitting down more than a Catholic mass at this rate #SOTU
958540877885997057,2018-01-31 03:22:08,WhiteHouse,"""Otto's wonderful parents, Fred and Cindy Warmbier, are with us tonight—along with Otto's brother and sister, Austin and Greta. You are powerful witnesses to a menace that threatens our world, and your strength truly inspires us all."" #SOTU https://t.co/nGgNM362Fv"
958540718057885697,2018-01-31 03:21:30,FoucaldianDream,#SOTU Yeah North Korea is totally a threat to the United States FOH The Us is much more of a threat than the DPRK is.
958522138012651520,2018-01-31 02:07:40,redsteeze,I’m ready. Let’s do this. #SOTU https://t.co/Kdb0EW4gsl
958533445839458304,2018-01-31 02:52:36,dbongino,The #SOTU has exposed the Democrats for what they are. They just booed the parents of a murdered child &amp; they sat on their butts for the portion of the speech about respecting the National Anthem. Unreal.
958528108017192961,2018-01-31 02:31:24,brianefallon,"Next year, Pelosi will be giving Trump this look from Paul Ryan's seat. https://t.co/ZVqXScjzUk"
958527959178137601,2018-01-31 02:30:48,SethAbramson,"Remember, somewhere in D.C. Bob Mueller is hard at work tonight #SOTU"
958531968722927616,2018-01-31 02:46:44,theAWParty,#SOTU Our #StateofTheDream #VotingRights #EqualRights #EqualPolicy #InclusivePolicy #ReproRights #BlueWave2018 https://t.co/zslaeAeZHE
958529392782737408,2018-01-31 02:36:30,froomkin,"I have skimmed the text. This is like the most boring #SOTU ever. It is full of empty platitudes, stale lies, and empty calls for unity."
958537718476214272,2018-01-31 03:09:35,NancyPelosi,"Reminder: when @realDonaldTrump says we need to end “chain migration,” he means we need to stop making it a priority to keep families together (aka “family-based immigration""). #SOTU"
958525253914972160,2018-01-31 02:20:03,RealDonalDrumpf,"Women are doing better than ever under Trump! One porn star is already $130,000 richer. #SOTU"
958526591964868608,2018-01-31 02:25:22,TheLordMortimer,So thankful for these new tax cuts! #StateOfTheUnion #SOTU #USA
958528836676784130,2018-01-31 02:34:17,CharlesMBlow,Did this man just take ANOTHER swipe at athletes protesting police violence against black people?! I REALLY don’t like this dude…😤😤😤 #SOTU
